from,to,value,gas,gas_used,input,tx_hash,fuzz_string,victim_balance_before_tx,victim_balance_after_tx,attacker_balance_before_tx,attacker_balance_after_tx
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0xA65dDCAAde521ed1d62C4A33d9218D6B01169bb2,0,3000000,225983,0x8f088f920000000000000000000000008529bb9c9da1dcf8c43d80ea318feda19979844d,0xd92eb9b976022dadbeb595e16f583156becb0a8a5bb0565436df4365fde5d6e4,"safes.sol,safe,27",30000000000000000000,8500000000000000000,0,1500000000000000000
0x66a01D01FDBaa979fdde20CBc852b3aDC5e1F3c7,0x971caEd6Ce5EA0d9bde48ccEee5FcC64C146a1aa,0,3000000,605747,0x8f088f92000000000000000000000000ebd8e2fb7061666a627956355d2d9c1c5ae11598,0x4d7b70ca6a10143ba64eafc7738b4d7ff069cbd35b7a2062923da51700dcf245,"vulnerables.sol,vul,26",30000000000000000000,9000000000000000000,0,21000000000000000000
0x2ba8F20Ae57D9F981741394A4F531C2D0e63717d,0x5f6948eD80C525b9EE388B8A633BC0C7a0f6523D,0,3000000,353300,0x8f088f9200000000000000000000000073f95dd7ff354c0e54db96634fba1c0c411c81ab,0x6c103f506493299d435829577a541c6b7d6e9c4c7f790181c9817a2ce71c97c0,"vulnerables.sol,vul,29",10000000000000000000,16500000000000000000,0,13500000000000000000
0x2ba8F20Ae57D9F981741394A4F531C2D0e63717d,0xf2c3B5ce47b37c94b834569472E74A6193BC17Aa,0,3000000,225983,0x8f088f9200000000000000000000000047550e927410226c48769b9161092bc34081aac9,0x528e5acc6009b4af9543e719c8a833c6949cf44a289f0e88c93d88697342d25f,"safes.sol,safe,28",10000000000000000000,8500000000000000000,0,1500000000000000000
0x2ba8F20Ae57D9F981741394A4F531C2D0e63717d,0x661eC8891361cDC761f893784b2086fEC5558824,0,3000000,225983,0x8f088f92000000000000000000000000de0fc22b582049f4ccd36b8d9101e69520d32fa0,0x323501a44bf680a5502e303920c056fc5011ab946a8216a1144647374db928e2,"safes.sol,safe,31",30000000000000000000,8500000000000000000,0,1500000000000000000
0x2ba8F20Ae57D9F981741394A4F531C2D0e63717d,0x9A0FaBcBD1cF43834a2094cCbced28fcA01B66B6,0,3000000,353300,0x8f088f920000000000000000000000000b88852057d947388888c2eff0f8f05a3677a83d,0x0c5392232be5113a4610b243012796674452869a343fbefaccae7259851096cf,"vulnerables.sol,vul,30",,16500000000000000000,,13500000000000000000
