,0,1,2,label
13,-0.8959379648346598,0.6177327046137102,-0.6031982086368542,safe
23,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
61,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
7,1.0443803629627844,0.6556969621404527,-0.6409970937567335,safe
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
24,0.1374796771934344,0.08623309923931526,-0.07401381695854466,vul
48,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
11,-1.0281386202082679,0.5797684470869677,-0.5653993235169751,safe
35,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
30,1.8094572713795942,-2.0018010647315223,2.004924864634815,vul
38,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
78,1.1018367315790665,-1.470301459357127,1.4757404729565051,vul
63,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
76,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
54,0.08639925309703136,-2.0777295797850073,2.080522634874573,vul
41,-0.5723724431890511,0.6556969621404527,-0.6409970937567335,vul
18,-0.19196993039480562,0.20012587181954275,-0.18741047231818242,vul
21,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
4,0.6018214995918886,0.7316254771939378,-0.7165948639964921,safe
50,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
54,0.08639925309703136,-2.0777295797850073,2.080522634874573,vul
80,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
58,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
46,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
27,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
70,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
73,-0.044180090670093125,0.5418041895602252,-0.5276004383970958,vul
35,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
36,-0.38264710550787645,0.4658756745067402,-0.45200266815733725,safe
83,0.08639925309703136,-0.7110163088222772,0.7197627705589198,vul
25,1.2102642223856965,-0.7110163088222772,0.7197627705589198,vul
83,0.08639925309703136,-0.7110163088222772,0.7197627705589198,vul
36,-0.38264710550787645,0.4658756745067402,-0.45200266815733725,safe
47,-0.26069350382693135,0.4658756745067402,-0.45200266815733725,safe
53,-0.0964537272409307,-0.9388018539827322,0.9465560812781953,vul
55,-0.26069350382693135,0.38994715945325525,-0.37640489791757875,safe
34,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
77,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
56,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
34,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
81,-0.5128803265724933,0.4658756745067402,-0.45200266815733725,safe
23,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
49,-0.0964537272409307,-0.40730224860833725,0.41737168959988574,vul
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
53,-0.0964537272409307,-0.9388018539827322,0.9465560812781953,vul
79,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
52,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
64,-0.9034661336142028,0.6556969621404527,-0.6409970937567335,vul
67,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
5,6.232996494350018,-0.10358818839439725,0.11498060864085165,vul
76,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
3,-0.8222411546770284,0.5114327835388313,-0.6394851383519384,safe
26,-0.27930670757889275,-0.10358818839439725,0.11498060864085165,vul
