,0,1,2,label
78,1.1018367315790665,-1.470301459357127,1.4757404729565051,vul
28,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
79,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
45,-0.5496012127609113,0.20012587181954275,-0.18741047231818242,vul
40,-0.3731833821419416,0.6556969621404527,-0.6409970937567335,safe
49,-0.0964537272409307,-0.40730224860833725,0.41737168959988574,vul
49,-0.0964537272409307,-0.40730224860833725,0.41737168959988574,vul
9,0.5142843355800338,0.7316254771939378,-0.7165948639964921,safe
52,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
62,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
70,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
46,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
24,0.1374796771934344,0.08623309923931526,-0.07401381695854466,vul
11,-1.0281386202082679,0.5797684470869677,-0.5653993235169751,safe
35,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
42,0.5934735665169325,-0.4832307636618222,0.49296945983964424,vul
1,-0.9850190182695424,0.6556969621404527,-0.6409970937567335,safe
2,-0.8222411546770284,0.5114327835388313,-0.6394851383519384,safe
79,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
37,0.40301499521597184,-0.40730224860833725,0.41737168959988574,vul
16,-0.6287403469908682,0.42791141697999774,-0.414203783037458,vul
46,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
7,1.0443803629627844,0.6556969621404527,-0.6409970937567335,safe
11,-1.0281386202082679,0.5797684470869677,-0.5653993235169751,safe
58,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
56,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
8,-0.7525794065512633,0.8075539922474229,-0.7921926342362506,safe
83,0.08639925309703136,-0.7110163088222772,0.7197627705589198,vul
12,-0.7344899410991491,0.27605438687302775,-0.263008242557941,vul
16,-0.6287403469908682,0.42791141697999774,-0.414203783037458,vul
61,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
83,0.08639925309703136,-0.7110163088222772,0.7197627705589198,vul
45,-0.5496012127609113,0.20012587181954275,-0.18741047231818242,vul
26,-0.27930670757889275,-0.10358818839439725,0.11498060864085165,vul
38,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
67,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
36,-0.38264710550787645,0.4658756745067402,-0.45200266815733725,safe
75,0.08639925309703136,-2.0777295797850073,2.080522634874573,vul
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
65,0.08639925309703136,-0.02765967334091225,0.03938283840109313,vul
74,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
48,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
11,-1.0281386202082679,0.5797684470869677,-0.5653993235169751,safe
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
21,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
18,-0.19196993039480562,0.20012587181954275,-0.18741047231818242,vul
12,-0.7344899410991491,0.27605438687302775,-0.263008242557941,vul
33,1.2014654189482634,-1.2425159141966722,1.2489471622372295,vul
57,-0.27930670757889275,0.27605438687302775,-0.263008242557941,vul
13,-0.8959379648346598,0.6177327046137102,-0.6031982086368542,safe
56,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
78,1.1018367315790665,-1.470301459357127,1.4757404729565051,vul
48,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
83,0.08639925309703136,-0.7110163088222772,0.7197627705589198,vul
15,-0.38961965626497286,-0.17951670344788226,0.19057837888061016,vul
41,-0.5723724431890511,0.6556969621404527,-0.6409970937567335,vul
19,1.8006584679421611,-2.533300670105917,2.5341092563131244,vul
37,0.40301499521597184,-0.40730224860833725,0.41737168959988574,vul
48,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
76,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
12,-0.7344899410991491,0.27605438687302775,-0.263008242557941,vul
71,-0.27930670757889275,-0.8628733389292471,0.8709583110384369,vul
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
23,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
25,1.2102642223856965,-0.7110163088222772,0.7197627705589198,vul
5,6.232996494350018,-0.10358818839439725,0.11498060864085165,vul
37,0.40301499521597184,-0.40730224860833725,0.41737168959988574,vul
13,-0.8959379648346598,0.6177327046137102,-0.6031982086368542,safe
5,6.232996494350018,-0.10358818839439725,0.11498060864085165,vul
38,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
70,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
12,-0.7344899410991491,0.27605438687302775,-0.263008242557941,vul
42,0.5934735665169325,-0.4832307636618222,0.49296945983964424,vul
79,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
3,-0.8222411546770284,0.5114327835388313,-0.6394851383519384,safe
70,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
28,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
22,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
60,-0.26069350382693135,0.38994715945325525,-0.37640489791757875,safe
74,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
5,6.232996494350018,-0.10358818839439725,0.11498060864085165,vul
64,-0.9034661336142028,0.6556969621404527,-0.6409970937567335,vul
57,-0.27930670757889275,0.27605438687302775,-0.263008242557941,vul
