,0,1,2,label
80,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
16,-0.6287403469908682,0.42791141697999774,-0.414203783037458,vul
61,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
32,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
76,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
26,-0.27930670757889275,-0.10358818839439725,0.11498060864085165,vul
59,0.9113781602781057,-1.3943729443036421,1.4001427027167466,vul
12,-0.7344899410991491,0.27605438687302775,-0.263008242557941,vul
35,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
39,2.4906814008678224,-4.127799486229103,4.121662431348053,vul
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
9,0.5142843355800338,0.7316254771939378,-0.7165948639964921,safe
61,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
1,-0.9850190182695424,0.6556969621404527,-0.6409970937567335,safe
10,0.9576629632463426,0.6556969621404527,-0.6409970937567335,safe
11,-1.0281386202082679,0.5797684470869677,-0.5653993235169751,safe
26,-0.27930670757889275,-0.10358818839439725,0.11498060864085165,vul
70,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
46,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
76,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
57,-0.27930670757889275,0.27605438687302775,-0.263008242557941,vul
29,0.17594028538656242,0.20012587181954275,-0.18741047231818242,vul
48,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
32,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
9,0.5142843355800338,0.7316254771939378,-0.7165948639964921,safe
44,0.4521052137729555,-1.3184444292501571,1.324544932476988,vul
2,-0.8222411546770284,0.5114327835388313,-0.6394851383519384,safe
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
52,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
2,-0.8222411546770284,0.5114327835388313,-0.6394851383519384,safe
34,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
12,-0.7344899410991491,0.27605438687302775,-0.263008242557941,vul
23,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
45,-0.5496012127609113,0.20012587181954275,-0.18741047231818242,vul
78,1.1018367315790665,-1.470301459357127,1.4757404729565051,vul
41,-0.5723724431890511,0.6556969621404527,-0.6409970937567335,vul
67,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
58,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
70,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
41,-0.5723724431890511,0.6556969621404527,-0.6409970937567335,vul
34,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
20,-0.24032691533200315,0.6556969621404376,-0.6409970937567184,safe
48,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
30,1.8094572713795942,-2.0018010647315223,2.004924864634815,vul
46,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
7,1.0443803629627844,0.6556969621404527,-0.6409970937567335,safe
23,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
12,-0.7344899410991491,0.27605438687302775,-0.263008242557941,vul
71,-0.27930670757889275,-0.8628733389292471,0.8709583110384369,vul
0,0.05385916481521968,-0.06562393086765475,-0.6334373167327577,vul
42,0.5934735665169325,-0.4832307636618222,0.49296945983964424,vul
34,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
24,0.1374796771934344,0.08623309923931526,-0.07401381695854466,vul
70,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
19,1.8006584679421611,-2.533300670105917,2.5341092563131244,vul
71,-0.27930670757889275,-0.8628733389292471,0.8709583110384369,vul
62,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
53,-0.0964537272409307,-0.9388018539827322,0.9465560812781953,vul
31,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
45,-0.5496012127609113,0.20012587181954275,-0.18741047231818242,vul
51,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
79,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
46,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
