,0,1,2,label
1,-0.9850190182695424,0.6556969621404527,-0.6409970937567335,safe
6,0.06627859389072709,0.35198290192651277,-0.3386060127976995,vul
80,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
37,0.40301499521597184,-0.40730224860833725,0.41737168959988574,vul
41,-0.5723724431890511,0.6556969621404527,-0.6409970937567335,vul
36,-0.38264710550787645,0.4658756745067402,-0.45200266815733725,safe
6,0.06627859389072709,0.35198290192651277,-0.3386060127976995,vul
22,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
0,0.05385916481521968,-0.06562393086765475,-0.6334373167327577,vul
34,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
8,-0.7525794065512633,0.8075539922474229,-0.7921926342362506,safe
42,0.5934735665169325,-0.4832307636618222,0.49296945983964424,vul
76,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
68,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
27,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
50,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
50,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
42,0.5934735665169325,-0.4832307636618222,0.49296945983964424,vul
52,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
75,0.08639925309703136,-2.0777295797850073,2.080522634874573,vul
63,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
80,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
34,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
22,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
33,1.2014654189482634,-1.2425159141966722,1.2489471622372295,vul
58,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
83,0.08639925309703136,-0.7110163088222772,0.7197627705589198,vul
28,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
7,1.0443803629627844,0.6556969621404527,-0.6409970937567335,safe
74,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
49,-0.0964537272409307,-0.40730224860833725,0.41737168959988574,vul
60,-0.26069350382693135,0.38994715945325525,-0.37640489791757875,safe
32,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
8,-0.7525794065512633,0.8075539922474229,-0.7921926342362506,safe
26,-0.27930670757889275,-0.10358818839439725,0.11498060864085165,vul
6,0.06627859389072709,0.35198290192651277,-0.3386060127976995,vul
32,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
69,-0.0964537272409307,-0.9388018539827322,0.9465560812781953,vul
67,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
51,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
28,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
37,0.40301499521597184,-0.40730224860833725,0.41737168959988574,vul
57,-0.27930670757889275,0.27605438687302775,-0.263008242557941,vul
75,0.08639925309703136,-2.0777295797850073,2.080522634874573,vul
41,-0.5723724431890511,0.6556969621404527,-0.6409970937567335,vul
38,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
61,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
67,-0.26069350382693135,0.5418041895602252,-0.5276004383970958,safe
26,-0.27930670757889275,-0.10358818839439725,0.11498060864085165,vul
49,-0.0964537272409307,-0.40730224860833725,0.41737168959988574,vul
16,-0.6287403469908682,0.42791141697999774,-0.414203783037458,vul
21,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
23,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
10,0.9576629632463426,0.6556969621404527,-0.6409970937567335,safe
50,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
48,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
54,0.08639925309703136,-2.0777295797850073,2.080522634874573,vul
64,-0.9034661336142028,0.6556969621404527,-0.6409970937567335,vul
64,-0.9034661336142028,0.6556969621404527,-0.6409970937567335,vul
1,-0.9850190182695424,0.6556969621404527,-0.6409970937567335,safe
77,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
53,-0.0964537272409307,-0.9388018539827322,0.9465560812781953,vul
70,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
62,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
56,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
13,-0.8959379648346598,0.6177327046137102,-0.6031982086368542,safe
57,-0.27930670757889275,0.27605438687302775,-0.263008242557941,vul
