,0,1,2,label
44,0.4521052137729555,-1.3184444292501571,1.324544932476988,vul
81,-0.5128803265724933,0.4658756745067402,-0.45200266815733725,safe
21,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
82,-0.5496012127609113,0.20012587181954275,-0.18741047231818242,vul
54,0.08639925309703136,-2.0777295797850073,2.080522634874573,vul
12,-0.7344899410991491,0.27605438687302775,-0.263008242557941,vul
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
39,2.4906814008678224,-4.127799486229103,4.121662431348053,vul
52,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
77,1.3062039704255348,-2.0777295797850073,2.080522634874573,vul
20,-0.24032691533200315,0.6556969621404376,-0.6409970937567184,safe
49,-0.0964537272409307,-0.40730224860833725,0.41737168959988574,vul
82,-0.5496012127609113,0.20012587181954275,-0.18741047231818242,vul
30,1.8094572713795942,-2.0018010647315223,2.004924864634815,vul
66,0.27556897275575937,0.42791141697999774,-0.414203783037458,vul
28,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
21,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
78,1.1018367315790665,-1.470301459357127,1.4757404729565051,vul
10,0.9576629632463426,0.6556969621404527,-0.6409970937567335,safe
64,-0.9034661336142028,0.6556969621404527,-0.6409970937567335,vul
32,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
13,-0.8959379648346598,0.6177327046137102,-0.6031982086368542,safe
81,-0.5128803265724933,0.4658756745067402,-0.45200266815733725,safe
49,-0.0964537272409307,-0.40730224860833725,0.41737168959988574,vul
51,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
48,-0.5128256756194657,0.6177327046137102,-0.6031982086368542,safe
66,0.27556897275575937,0.42791141697999774,-0.414203783037458,vul
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
81,-0.5128803265724933,0.4658756745067402,-0.45200266815733725,safe
68,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
71,-0.27930670757889275,-0.8628733389292471,0.8709583110384369,vul
8,-0.7525794065512633,0.8075539922474229,-0.7921926342362506,safe
6,0.06627859389072709,0.35198290192651277,-0.3386060127976995,vul
79,-0.5128256756194657,0.31401864439977023,-0.3008071276778202,safe
57,-0.27930670757889275,0.27605438687302775,-0.263008242557941,vul
56,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
56,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
7,1.0443803629627844,0.6556969621404527,-0.6409970937567335,safe
37,0.40301499521597184,-0.40730224860833725,0.41737168959988574,vul
4,0.6018214995918886,0.7316254771939378,-0.7165948639964921,safe
47,-0.26069350382693135,0.4658756745067402,-0.45200266815733725,safe
13,-0.8959379648346598,0.6177327046137102,-0.6031982086368542,safe
80,-0.5022051737477813,0.6556969621404527,-0.6409970937567335,safe
30,1.8094572713795942,-2.0018010647315223,2.004924864634815,vul
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
1,-0.9850190182695424,0.6556969621404527,-0.6409970937567335,safe
21,-0.6941985259795986,0.6556969621404527,-0.6409970937567335,vul
55,-0.26069350382693135,0.38994715945325525,-0.37640489791757875,safe
33,1.2014654189482634,-1.2425159141966722,1.2489471622372295,vul
32,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
2,-0.8222411546770284,0.5114327835388313,-0.6394851383519384,safe
41,-0.5723724431890511,0.6556969621404527,-0.6409970937567335,vul
32,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
47,-0.26069350382693135,0.4658756745067402,-0.45200266815733725,safe
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
10,0.9576629632463426,0.6556969621404527,-0.6409970937567335,safe
57,-0.27930670757889275,0.27605438687302775,-0.263008242557941,vul
59,0.9113781602781057,-1.3943729443036421,1.4001427027167466,vul
59,0.9113781602781057,-1.3943729443036421,1.4001427027167466,vul
8,-0.7525794065512633,0.8075539922474229,-0.7921926342362506,safe
37,0.40301499521597184,-0.40730224860833725,0.41737168959988574,vul
2,-0.8222411546770284,0.5114327835388313,-0.6394851383519384,safe
65,0.08639925309703136,-0.02765967334091225,0.03938283840109313,vul
26,-0.27930670757889275,-0.10358818839439725,0.11498060864085165,vul
44,0.4521052137729555,-1.3184444292501571,1.324544932476988,vul
38,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
81,-0.5128803265724933,0.4658756745067402,-0.45200266815733725,safe
5,6.232996494350018,-0.10358818839439725,0.11498060864085165,vul
57,-0.27930670757889275,0.27605438687302775,-0.263008242557941,vul
43,-0.5128256756194657,0.5418041895602252,-0.5276004383970958,safe
17,-0.8473213878705815,0.6556969621404527,-0.6409970937567335,safe
58,-0.37312873118891404,0.6556969621404527,-0.6409970937567335,safe
39,2.4906814008678224,-4.127799486229103,4.121662431348053,vul
56,-0.6323837438593706,0.6556969621404527,-0.6409970937567335,safe
9,0.5142843355800338,0.7316254771939378,-0.7165948639964921,safe
71,-0.27930670757889275,-0.8628733389292471,0.8709583110384369,vul
2,-0.8222411546770284,0.5114327835388313,-0.6394851383519384,safe
22,-0.3154127705457511,0.6556969621404527,-0.6409970937567335,safe
37,0.40301499521597184,-0.40730224860833725,0.41737168959988574,vul
19,1.8006584679421611,-2.533300670105917,2.5341092563131244,vul
